transaction_amount,customer_payment_history,previous_success_rate,previous_failure_count,failure_type,retry_count,customer_age_days,subscription_status,time_since_failure,payment_method,customer_segment,invoice_age,previous_recovery_success,recovered
646.06,4,0.8742,1,insufficient_funds,4,104,paused,4.8,card,enterprise,2.0,0,1
465.33,27,0.7604,2,authentication_failed,0,3,active,1.7,upi,regular,9.3,0,1
3989.54,8,0.8138,1,card_expired,0,159,past_due,1.1,card,regular,0.6,0,1
4089.55,4,0.9318,2,insufficient_funds,1,128,active,1.7,wallet,regular,2.6,1,1
5272.69,9,0.71,1,gateway_timeout,1,50,active,2.7,card,regular,3.5,0,1
6674.8,22,0.9159,1,insufficient_funds,1,120,active,5.3,card,starter,0.4,1,1
18817.79,3,0.855,1,insufficient_funds,2,46,active,16.9,netbanking,starter,0.5,1,1
3831.46,6,0.2448,2,insufficient_funds,1,146,active,16.7,card,regular,2.6,1,0
2150.1,30,0.8756,2,authentication_failed,0,138,canceled,5.0,netbanking,vip,0.8,0,0
8128.27,1,0.6042,2,insufficient_funds,1,238,past_due,0.3,card,regular,2.4,0,0
1779.26,12,0.7169,1,authentication_failed,3,81,active,3.2,upi,regular,9.1,0,1
3089.92,9,0.7344,1,insufficient_funds,3,56,active,0.8,card,enterprise,2.0,1,1
608.53,10,0.5358,3,insufficient_funds,1,314,active,1.6,card,starter,9.9,0,0
328.39,4,0.7709,3,gateway_timeout,1,386,active,3.1,upi,starter,0.1,0,1
16636.9,3,0.8014,2,insufficient_funds,1,14,unpaid,1.6,upi,enterprise,2.2,0,1
9238.84,10,0.542,3,card_expired,0,185,past_due,6.2,card,enterprise,13.0,0,0
6153.21,2,0.662,1,authentication_failed,1,164,active,0.2,card,regular,4.6,0,1
2829.3,5,0.65,3,card_expired,1,145,active,2.0,card,regular,2.2,0,1
1151.53,1,0.8419,1,insufficient_funds,1,6,past_due,5.1,upi,vip,12.1,0,1
1050.6,0,0.8702,1,insufficient_funds,2,196,active,16.0,card,regular,3.4,0,1
1640.03,33,0.8659,2,insufficient_funds,0,255,active,3.2,netbanking,enterprise,0.0,0,1
4183.95,5,0.8962,1,authentication_failed,1,430,active,7.4,wallet,vip,1.1,1,1
6469.25,33,0.8645,2,card_expired,0,375,canceled,2.7,netbanking,starter,4.4,1,1
5596.95,1,0.7388,3,gateway_timeout,2,61,active,30.4,upi,enterprise,2.1,0,1
1842.06,8,0.175,0,insufficient_funds,0,674,active,8.8,upi,regular,3.4,0,1
15690.52,2,0.6453,1,network_error,0,22,canceled,4.1,card,enterprise,1.4,1,1
6895.09,14,0.8509,1,insufficient_funds,0,200,active,3.1,upi,regular,1.6,0,1
4241.15,14,0.6385,1,insufficient_funds,4,63,active,10.6,card,regular,0.8,1,1
4930.15,1,0.3976,3,network_error,0,287,active,4.6,card,starter,0.8,0,1
2920.19,23,0.6609,1,insufficient_funds,0,420,active,8.9,card,regular,2.1,1,0
1623.31,2,0.768,1,insufficient_funds,0,421,active,2.4,card,regular,7.6,0,1
2400.07,9,0.8738,0,card_expired,0,78,active,2.3,upi,vip,13.8,0,1
7290.91,40,0.8847,1,authentication_failed,0,132,past_due,14.6,upi,regular,4.0,1,1
272.49,20,0.7915,0,insufficient_funds,2,113,active,7.3,netbanking,regular,0.1,1,1
816.9,29,0.9237,0,gateway_timeout,1,24,active,3.1,netbanking,regular,6.8,0,1
435.47,3,0.7668,3,network_error,2,402,active,8.9,card,starter,13.5,0,1
407.91,1,0.9108,2,insufficient_funds,1,107,active,0.4,wallet,regular,5.7,0,1
9871.02,1,0.5811,1,insufficient_funds,1,137,active,2.0,netbanking,regular,9.3,0,1
6281.2,6,0.789,0,authentication_failed,0,285,active,1.6,card,regular,0.8,1,1
3413.92,14,0.7399,3,gateway_timeout,2,247,active,8.6,card,regular,0.5,1,1
714.78,1,0.7844,2,insufficient_funds,0,454,canceled,2.5,netbanking,regular,8.1,0,1
3582.59,10,0.5951,1,insufficient_funds,1,146,active,2.5,wallet,vip,5.1,1,1
3407.25,3,0.8188,1,gateway_timeout,0,550,canceled,0.5,upi,vip,4.2,1,1
1150.97,3,0.9309,1,gateway_timeout,0,1115,past_due,3.7,upi,regular,3.5,1,1
3044.5,10,0.7217,1,insufficient_funds,2,109,active,2.5,upi,regular,2.0,0,1
2741.68,5,0.7351,0,insufficient_funds,0,45,active,0.7,upi,regular,10.7,0,1
4983.61,15,0.865,1,card_expired,1,46,trialing,6.8,upi,enterprise,0.6,1,1
5240.57,1,0.8142,2,gateway_timeout,0,123,active,3.7,netbanking,starter,14.3,0,1
431.81,14,0.7293,1,card_expired,1,134,active,11.2,upi,enterprise,9.0,0,1
2546.92,0,0.5685,0,insufficient_funds,0,819,canceled,2.8,card,regular,4.3,1,1
5115.62,2,0.7349,2,authentication_failed,1,486,unpaid,4.0,upi,regular,2.4,0,1
3697.2,10,0.4483,2,insufficient_funds,1,918,past_due,1.7,upi,regular,2.8,0,1
9906.75,18,0.6361,2,gateway_timeout,2,215,unpaid,3.0,upi,enterprise,2.8,1,1
5574.87,2,0.8323,1,insufficient_funds,2,10,past_due,1.7,upi,starter,3.5,0,1
1089.26,3,0.948,2,insufficient_funds,1,103,unpaid,0.4,upi,regular,3.7,0,0
565.91,7,0.8762,2,gateway_timeout,3,493,canceled,0.3,upi,regular,0.2,1,1
5341.97,2,0.5268,3,card_expired,0,193,active,1.7,card,enterprise,1.1,0,1
334.35,15,0.499,3,network_error,0,243,active,0.4,card,regular,4.5,1,1
4606.74,14,0.9166,0,insufficient_funds,3,240,active,0.9,card,regular,3.6,1,1
14286.28,1,0.7626,1,card_expired,0,911,active,0.7,wallet,vip,5.1,0,1
4483.91,5,0.7739,1,network_error,0,192,paused,5.4,wallet,regular,6.3,1,1
2656.5,14,0.8068,5,insufficient_funds,0,302,active,2.4,wallet,regular,1.6,0,1
5354.14,3,0.5512,1,network_error,0,26,active,0.2,netbanking,regular,8.1,1,1
3264.78,9,0.752,0,network_error,3,148,active,1.0,card,enterprise,1.9,1,1
4144.07,0,0.7191,2,insufficient_funds,2,554,active,0.3,card,regular,2.8,0,1
14390.64,8,0.9011,3,insufficient_funds,0,319,trialing,1.0,netbanking,enterprise,7.3,0,1
2639.64,1,0.6819,1,insufficient_funds,2,160,active,4.4,card,vip,9.2,1,1
16445.46,16,0.7109,1,network_error,2,333,active,6.3,netbanking,regular,21.1,0,1
11987.88,4,0.6104,0,insufficient_funds,0,34,active,7.2,wallet,vip,10.8,0,1
1289.48,3,0.9256,1,authentication_failed,0,409,active,0.7,wallet,regular,3.8,1,1
559.42,17,0.7995,4,authentication_failed,1,410,active,4.8,upi,enterprise,11.4,0,1
731.13,0,0.6547,1,gateway_timeout,1,379,active,0.5,upi,starter,4.6,1,1
291.95,4,0.4989,0,insufficient_funds,1,199,active,12.9,wallet,starter,0.4,0,1
696.03,4,0.543,0,authentication_failed,2,10,active,2.1,upi,regular,1.1,1,1
5944.37,3,0.5612,2,insufficient_funds,5,416,active,0.1,wallet,starter,4.4,0,0
569.25,23,0.7093,2,insufficient_funds,3,14,past_due,0.6,upi,regular,3.3,1,1
2120.79,13,0.8323,2,insufficient_funds,3,833,active,7.3,upi,vip,12.2,0,1
9517.63,0,0.885,1,network_error,0,258,active,1.7,card,regular,10.7,0,1
317.74,11,0.5789,0,gateway_timeout,3,5,active,0.1,card,regular,5.0,1,1
8622.65,7,0.8039,0,gateway_timeout,5,29,active,3.9,card,enterprise,0.4,0,1
1855.42,21,0.9674,1,insufficient_funds,1,251,canceled,14.1,card,regular,1.8,1,0
828.75,3,0.5612,3,insufficient_funds,2,1500,active,0.1,card,starter,0.9,0,0
6165.78,8,0.811,1,network_error,1,24,active,4.9,upi,starter,0.5,0,1
5157.0,6,0.6083,0,card_expired,5,18,canceled,3.6,upi,starter,3.5,0,0
10697.08,6,0.657,7,authentication_failed,1,283,active,0.1,card,regular,3.6,0,1
6841.47,5,0.5963,1,insufficient_funds,1,243,active,3.2,card,regular,3.1,1,1
8334.98,2,0.5236,2,insufficient_funds,0,508,active,0.7,card,regular,0.2,1,1
1856.67,13,0.7817,3,insufficient_funds,2,496,past_due,6.5,card,regular,0.4,1,1
1176.67,5,0.9197,2,authentication_failed,0,250,trialing,1.6,card,regular,4.4,0,1
7143.78,30,0.5171,0,network_error,1,90,canceled,1.0,card,regular,2.6,1,0
8421.05,2,0.4737,2,insufficient_funds,0,294,active,2.0,card,regular,0.9,0,1
23485.02,10,0.8702,0,gateway_timeout,1,51,trialing,6.2,netbanking,vip,3.4,1,1
2860.4,26,0.5659,0,insufficient_funds,0,28,active,1.2,card,regular,9.2,1,1
2526.22,10,0.8342,2,card_expired,0,297,active,3.1,card,regular,2.2,0,1
7689.77,19,0.8498,1,insufficient_funds,2,139,trialing,4.7,upi,regular,0.2,0,1
2283.67,16,0.8333,0,authentication_failed,1,350,canceled,1.4,card,enterprise,3.2,0,1
13550.69,4,0.7798,2,authentication_failed,1,21,trialing,4.1,netbanking,regular,0.6,1,1
9974.2,8,0.7641,1,authentication_failed,0,1198,canceled,12.2,card,vip,1.6,1,1
3001.78,1,0.579,0,authentication_failed,3,181,canceled,3.1,card,starter,0.8,1,0
7148.92,7,0.9438,3,gateway_timeout,1,558,active,0.8,netbanking,regular,3.0,1,1
7223.16,2,0.4991,0,card_expired,1,164,active,4.1,upi,regular,0.0,1,1
744.19,12,0.7907,0,insufficient_funds,4,71,trialing,15.5,card,regular,3.9,0,0
11842.23,7,0.6966,3,gateway_timeout,1,98,unpaid,5.7,card,regular,1.8,1,1
3718.54,5,0.4306,1,insufficient_funds,2,571,trialing,1.0,upi,regular,12.1,0,1
8956.66,2,0.8348,1,gateway_timeout,0,302,active,1.9,upi,regular,0.3,0,1
2128.68,63,0.9346,0,gateway_timeout,0,54,paused,0.4,wallet,regular,1.3,1,1
11493.95,0,0.9385,1,insufficient_funds,1,109,past_due,2.7,wallet,regular,0.7,0,0
2664.94,0,0.7509,1,insufficient_funds,1,9,active,1.6,netbanking,enterprise,1.8,0,1
254.48,2,0.7685,0,insufficient_funds,0,257,unpaid,3.2,upi,regular,5.0,1,1
11989.54,33,0.5474,3,insufficient_funds,0,117,canceled,0.7,upi,starter,10.3,0,0
678.63,36,0.8156,4,authentication_failed,0,15,active,16.3,card,vip,3.6,0,1
2123.27,10,0.6503,1,insufficient_funds,1,436,active,1.8,netbanking,regular,5.5,0,1
15184.86,20,0.8242,2,insufficient_funds,2,142,active,2.9,netbanking,enterprise,14.8,0,1
15239.75,2,0.8258,1,authentication_failed,0,344,active,31.0,upi,starter,3.9,1,1
4459.99,33,0.8442,2,authentication_failed,0,230,past_due,1.7,wallet,enterprise,14.7,1,0
5196.15,1,0.8438,2,insufficient_funds,1,159,past_due,1.9,wallet,enterprise,5.2,1,1
3175.07,1,0.5791,1,insufficient_funds,0,28,active,6.5,upi,starter,1.1,1,1
1935.11,1,0.5614,3,network_error,0,249,canceled,0.3,card,enterprise,2.9,0,1
2192.43,8,0.9109,1,gateway_timeout,1,204,active,1.2,upi,starter,3.9,1,1
5781.62,14,0.5075,1,network_error,4,1111,unpaid,2.7,upi,enterprise,2.0,0,1
7179.19,4,0.8208,0,authentication_failed,0,219,active,3.4,upi,regular,0.3,1,1
8040.98,36,0.6143,1,insufficient_funds,3,196,active,7.0,card,regular,2.5,0,1
7994.16,5,0.7527,3,gateway_timeout,4,708,trialing,5.5,upi,starter,1.3,1,1
678.18,1,0.8856,0,insufficient_funds,2,164,active,5.1,card,enterprise,2.9,1,1
3610.25,5,0.9325,2,network_error,1,56,active,2.0,netbanking,enterprise,4.2,1,1
496.41,10,0.9239,2,insufficient_funds,2,125,active,14.4,upi,regular,6.8,1,1
4187.31,16,0.7365,1,gateway_timeout,0,86,active,7.1,wallet,regular,0.5,1,1
3112.78,5,0.8266,3,card_expired,3,177,active,2.6,netbanking,starter,6.8,1,1
11133.09,8,0.8463,2,authentication_failed,1,537,canceled,1.7,netbanking,regular,1.0,0,1
2360.96,2,0.9716,2,insufficient_funds,1,3,active,0.1,upi,vip,7.1,0,1
822.53,9,0.7169,4,insufficient_funds,2,189,past_due,2.0,upi,regular,0.4,0,0
971.54,40,0.7649,3,gateway_timeout,4,211,active,0.2,upi,enterprise,9.7,0,1
7367.15,0,0.8611,0,insufficient_funds,0,83,active,1.5,card,starter,5.7,0,1
5014.53,20,0.7907,1,authentication_failed,1,194,active,0.9,upi,enterprise,1.9,0,1
733.04,7,0.7221,1,insufficient_funds,1,563,active,1.6,card,starter,0.0,1,0
639.28,2,0.773,2,gateway_timeout,1,499,past_due,0.3,upi,regular,0.3,1,1
6236.04,29,0.5349,3,gateway_timeout,0,56,active,6.0,upi,regular,13.0,1,1
577.73,6,0.8197,0,insufficient_funds,0,185,active,0.4,upi,enterprise,22.0,0,1
8825.93,3,0.6941,2,insufficient_funds,0,329,active,5.1,wallet,regular,1.3,0,1
6325.0,1,0.4585,0,insufficient_funds,0,759,trialing,11.0,card,enterprise,0.6,0,0
624.24,2,0.8536,2,insufficient_funds,0,348,active,2.7,upi,starter,1.6,0,1
643.27,16,0.4892,1,insufficient_funds,0,271,past_due,6.1,card,regular,2.3,1,1
21777.29,9,0.5905,1,insufficient_funds,2,71,active,11.5,card,regular,4.2,0,1
2544.19,23,0.9281,1,gateway_timeout,0,177,active,3.1,upi,regular,16.3,0,1
2515.28,2,0.7733,0,authentication_failed,0,127,active,1.2,wallet,enterprise,0.1,1,1
8577.88,1,0.8454,2,insufficient_funds,1,130,active,0.1,upi,starter,3.5,0,1
14910.82,0,0.8901,2,insufficient_funds,1,73,active,2.3,upi,enterprise,5.9,0,0
21543.87,6,0.9177,1,insufficient_funds,1,102,trialing,0.7,upi,vip,1.7,0,1
7199.5,60,0.6998,0,insufficient_funds,1,341,active,7.7,card,enterprise,2.5,0,1
2560.1,11,0.7891,1,insufficient_funds,0,127,active,6.3,upi,vip,2.4,1,1
635.97,3,0.7745,1,gateway_timeout,0,17,active,5.3,upi,vip,3.7,0,1
7706.21,19,0.9098,2,authentication_failed,1,13,active,0.4,card,starter,3.4,1,0
4286.8,14,0.7055,0,card_expired,0,57,active,4.2,card,enterprise,0.3,0,1
2960.17,0,0.7708,0,network_error,2,64,active,1.5,netbanking,regular,1.8,1,1
12041.19,16,0.8545,3,insufficient_funds,0,710,paused,2.7,upi,vip,2.6,1,1
789.4,3,0.7453,2,insufficient_funds,2,217,active,14.2,netbanking,enterprise,1.2,1,1
3592.53,1,0.6291,1,insufficient_funds,2,402,active,0.4,netbanking,regular,4.8,0,1
257.09,2,0.6876,1,insufficient_funds,0,26,past_due,4.3,card,regular,5.4,1,1
3361.77,6,0.7804,2,authentication_failed,1,33,active,10.5,upi,vip,2.9,1,1
489.75,5,0.7898,2,insufficient_funds,1,20,active,0.2,card,regular,1.8,0,1
832.45,3,0.8541,2,insufficient_funds,0,251,active,3.9,upi,enterprise,3.4,0,1
825.13,1,0.5928,3,insufficient_funds,3,217,past_due,3.6,card,starter,6.2,0,1
5437.84,13,0.7558,0,insufficient_funds,0,122,canceled,3.6,card,enterprise,2.6,1,1
7052.99,43,0.8945,5,network_error,0,21,paused,1.3,netbanking,starter,1.1,0,1
4577.77,14,0.8705,1,network_error,1,143,active,5.1,card,starter,5.3,1,1
16573.6,3,0.3654,1,insufficient_funds,2,124,past_due,7.6,upi,regular,3.6,1,0
2548.98,2,0.7673,2,insufficient_funds,0,27,active,1.5,card,regular,5.6,0,0
1882.35,2,0.5782,1,authentication_failed,3,109,trialing,0.8,netbanking,vip,0.6,1,1
10347.51,1,0.6072,1,insufficient_funds,1,455,active,12.1,card,vip,2.8,1,1
1465.41,7,0.6397,1,insufficient_funds,0,566,canceled,7.1,card,vip,0.8,1,0
16714.35,8,0.7321,1,insufficient_funds,1,72,trialing,10.9,card,regular,1.3,1,0
261.14,11,0.966,1,gateway_timeout,0,84,active,0.6,wallet,starter,5.1,1,1
17712.63,10,0.7594,2,insufficient_funds,0,84,past_due,8.3,card,regular,5.5,0,1
420.59,3,0.7179,3,authentication_failed,0,247,trialing,7.4,card,regular,4.0,0,1
11288.61,3,0.4201,2,insufficient_funds,1,118,active,2.4,upi,regular,24.4,1,1
3950.72,10,0.6525,1,authentication_failed,0,278,past_due,2.1,card,regular,1.2,0,1
24984.14,4,0.8942,2,network_error,4,2,active,2.2,card,regular,1.6,0,1
583.31,2,0.5356,0,gateway_timeout,0,240,past_due,3.7,card,starter,0.1,0,1
4235.55,4,0.6186,1,insufficient_funds,4,122,past_due,3.7,netbanking,regular,9.3,1,0
17617.88,3,0.4796,0,network_error,0,247,active,6.6,card,regular,4.6,0,0
3902.22,0,0.5403,3,insufficient_funds,1,619,canceled,1.8,card,vip,2.8,1,0
5163.14,16,0.6888,0,insufficient_funds,1,821,active,0.1,upi,regular,1.3,0,1
6149.51,18,0.6492,1,authentication_failed,0,201,past_due,1.5,upi,starter,3.7,1,1
3230.64,2,0.9359,0,insufficient_funds,0,49,active,4.5,upi,regular,2.0,1,1
5138.37,0,0.3438,3,gateway_timeout,0,653,active,7.9,upi,starter,1.5,1,1
4589.13,12,0.8899,2,insufficient_funds,0,164,unpaid,1.3,card,regular,12.3,0,1
11771.16,2,0.5011,2,insufficient_funds,1,113,past_due,5.1,netbanking,regular,11.6,0,0
432.56,4,0.8594,1,card_expired,1,39,active,2.3,upi,starter,3.4,0,0
1849.21,0,0.7145,2,insufficient_funds,3,613,active,0.4,upi,regular,11.0,1,1
15219.98,2,0.6628,3,insufficient_funds,0,843,active,0.4,card,enterprise,2.0,1,1
11248.38,14,0.5721,3,authentication_failed,0,828,trialing,0.7,upi,regular,15.3,0,1
3240.88,15,0.9447,0,insufficient_funds,2,156,active,4.9,upi,vip,3.8,0,1
5039.67,2,0.8522,1,insufficient_funds,2,478,active,7.4,upi,vip,6.2,0,1
1824.37,3,0.7844,3,card_expired,2,304,active,0.3,netbanking,regular,3.3,0,0
1242.02,1,0.8643,1,card_expired,0,158,active,1.3,upi,regular,5.9,0,0
3315.29,0,0.2768,2,insufficient_funds,3,443,active,9.1,upi,enterprise,1.8,0,1
2379.77,46,0.9393,1,authentication_failed,0,159,paused,4.2,card,vip,6.9,0,0
4581.22,10,0.9498,0,gateway_timeout,0,387,unpaid,1.7,card,vip,0.4,1,1
604.61,7,0.7111,0,gateway_timeout,0,769,canceled,3.8,netbanking,regular,2.8,0,0
18524.8,13,0.5699,2,insufficient_funds,0,272,active,1.6,card,starter,21.0,1,1
21619.33,17,0.5652,0,gateway_timeout,0,684,active,0.7,upi,regular,2.3,0,1
6189.32,15,0.9637,2,network_error,1,191,active,0.1,card,enterprise,6.4,0,1
4040.39,0,0.4961,1,insufficient_funds,0,65,trialing,5.5,wallet,regular,23.1,0,0
2051.9,1,0.7313,3,insufficient_funds,0,208,active,2.4,wallet,regular,1.5,0,0
8604.54,10,0.3999,3,card_expired,1,198,active,7.5,upi,regular,27.5,0,0
5971.65,4,0.9282,0,authentication_failed,0,77,active,6.5,card,starter,22.2,1,1
1087.37,38,0.3943,1,insufficient_funds,1,290,active,0.1,upi,enterprise,6.9,1,1
12291.51,10,0.8939,4,gateway_timeout,2,43,active,3.0,card,regular,5.6,0,1
8844.97,29,0.5458,1,insufficient_funds,1,167,active,1.7,card,regular,7.2,0,1
15158.69,2,0.7871,0,card_expired,0,71,active,9.6,card,enterprise,4.9,1,1
6668.02,18,0.7315,2,authentication_failed,0,978,active,15.2,upi,vip,13.3,0,1
4952.02,3,0.6011,4,insufficient_funds,0,57,active,1.1,card,regular,0.9,1,1
2908.51,43,0.8096,3,authentication_failed,0,745,active,0.9,netbanking,regular,4.0,0,1
13695.09,1,0.7567,1,insufficient_funds,2,663,trialing,0.6,upi,regular,1.0,0,1
10251.96,6,0.5878,1,authentication_failed,2,111,active,9.2,upi,enterprise,1.3,0,1
431.36,14,0.8006,2,authentication_failed,0,5,active,2.4,card,regular,15.0,1,1
333.6,5,0.4537,2,insufficient_funds,1,328,active,1.0,card,enterprise,1.6,1,1
2561.74,5,0.6016,0,gateway_timeout,3,43,active,1.5,upi,regular,12.5,0,0
8518.24,40,0.8011,1,insufficient_funds,3,255,active,2.1,card,regular,10.1,1,1
22021.38,5,0.888,2,card_expired,2,56,active,15.8,netbanking,regular,0.6,1,1
1015.05,8,0.8807,1,insufficient_funds,0,6,active,9.0,netbanking,vip,10.4,1,1
4708.62,0,0.816,1,gateway_timeout,4,9,active,2.7,upi,enterprise,1.4,0,1
2597.37,17,0.8912,1,insufficient_funds,2,256,unpaid,8.0,wallet,regular,17.0,1,0
17718.54,9,0.9703,0,insufficient_funds,1,442,past_due,1.1,card,regular,18.9,1,1
9429.57,4,0.6556,3,network_error,3,510,past_due,3.0,card,vip,6.1,1,1
9310.95,0,0.7983,0,insufficient_funds,0,242,past_due,6.1,upi,regular,1.7,1,1
3362.08,8,0.7197,2,insufficient_funds,1,104,active,0.7,card,regular,1.2,0,0
2879.17,0,0.6861,3,authentication_failed,1,213,unpaid,2.9,upi,regular,8.6,0,1
1796.94,0,0.8655,1,insufficient_funds,0,278,active,1.7,upi,regular,1.0,0,1
490.13,9,0.9351,1,insufficient_funds,0,242,unpaid,6.0,netbanking,regular,2.4,1,1
10202.13,1,0.7721,2,network_error,2,68,past_due,7.9,card,vip,1.2,0,1
8580.59,2,0.6812,1,card_expired,0,237,active,0.6,wallet,vip,0.6,0,1
41062.23,10,0.6214,0,authentication_failed,1,134,past_due,6.4,card,regular,2.5,0,0
28674.37,0,0.7564,5,insufficient_funds,2,151,trialing,4.2,netbanking,regular,14.5,0,0
4253.26,3,0.9195,2,authentication_failed,2,297,canceled,26.4,card,regular,3.2,0,0
7526.42,1,0.5169,3,network_error,3,268,past_due,1.8,card,regular,3.6,1,0
14680.86,8,0.6383,0,card_expired,1,56,past_due,2.3,card,enterprise,11.2,1,1
9673.86,10,0.6067,2,insufficient_funds,0,1,unpaid,3.1,netbanking,regular,10.9,0,0
1620.76,12,0.8955,0,card_expired,2,483,active,6.3,upi,starter,17.2,1,1
3194.13,2,0.7209,2,gateway_timeout,1,301,canceled,2.6,card,vip,4.4,1,0
891.48,0,0.9078,0,network_error,2,558,active,0.8,upi,regular,0.2,0,1
15601.12,0,0.8303,1,insufficient_funds,0,79,trialing,7.1,card,enterprise,0.7,1,1
4859.24,5,0.7591,0,gateway_timeout,0,1080,active,1.0,upi,starter,4.2,0,1
1498.02,27,0.7747,2,authentication_failed,0,142,active,0.6,card,enterprise,1.0,0,1
5769.15,2,0.6478,2,authentication_failed,0,621,active,2.1,upi,regular,7.2,1,1
5013.35,2,0.3398,0,insufficient_funds,2,258,active,3.4,wallet,enterprise,2.9,0,1
2417.1,1,0.6578,0,gateway_timeout,1,81,active,7.1,card,regular,3.1,1,1
802.7,8,0.9059,1,insufficient_funds,0,102,active,0.7,card,regular,0.3,0,1
5767.21,10,0.5327,3,insufficient_funds,0,252,past_due,0.5,upi,vip,1.7,1,1
3873.05,9,0.7974,1,network_error,0,285,canceled,13.1,card,vip,3.6,0,1
7599.04,18,0.8553,0,authentication_failed,3,200,active,6.0,netbanking,regular,1.8,0,0
3871.55,6,0.6369,2,gateway_timeout,0,740,active,2.2,netbanking,regular,7.6,0,1
9758.85,1,0.6901,3,insufficient_funds,1,266,past_due,5.4,wallet,regular,0.8,0,1
4213.77,3,0.8603,1,gateway_timeout,2,46,active,0.7,card,enterprise,1.3,0,1
4315.57,10,0.7081,0,gateway_timeout,0,14,active,0.4,upi,starter,2.9,1,1
10663.79,9,0.8101,0,authentication_failed,2,440,past_due,2.0,upi,regular,1.5,0,1
2783.24,7,0.6841,3,insufficient_funds,0,87,active,6.9,upi,regular,6.2,0,1
919.44,10,0.8472,3,insufficient_funds,1,941,active,1.0,card,regular,10.1,1,1
346.03,9,0.8864,1,gateway_timeout,0,331,active,0.5,upi,regular,14.6,1,1
7235.29,20,0.8711,3,card_expired,1,88,past_due,3.4,card,regular,1.2,1,0
5041.99,8,0.3657,1,authentication_failed,0,758,active,13.1,card,regular,7.1,0,1
6288.33,14,0.4341,1,authentication_failed,2,16,active,1.2,upi,regular,16.6,0,1
1397.41,2,0.8432,2,authentication_failed,1,174,active,3.1,netbanking,regular,3.4,0,1
933.06,10,0.8301,3,insufficient_funds,3,45,active,5.4,card,regular,5.4,1,1
273.26,22,0.869,2,insufficient_funds,1,645,active,1.7,card,enterprise,12.7,1,1
2358.44,4,0.8294,0,card_expired,2,9,canceled,1.6,card,enterprise,2.4,1,1
4656.99,14,0.8082,2,card_expired,3,331,active,4.4,card,vip,9.5,0,0
2689.91,12,0.7879,2,gateway_timeout,1,496,canceled,2.4,card,enterprise,9.5,0,1
3076.6,0,0.6195,1,gateway_timeout,2,82,past_due,10.2,netbanking,vip,0.3,0,1
11925.31,8,0.5716,3,insufficient_funds,1,327,unpaid,0.6,card,starter,0.1,1,1
2340.51,1,0.7701,3,insufficient_funds,0,23,active,1.9,card,regular,0.0,1,1
3807.63,32,0.7075,2,insufficient_funds,2,44,trialing,0.1,upi,enterprise,2.0,1,1
7854.36,15,0.5972,3,authentication_failed,5,800,active,0.9,upi,starter,5.8,0,0
2725.4,1,0.6684,4,insufficient_funds,3,65,past_due,2.2,netbanking,regular,1.2,0,1
5065.45,1,0.7353,0,insufficient_funds,0,87,active,1.8,netbanking,regular,7.0,1,1
10115.7,8,0.9761,2,network_error,4,560,active,1.6,card,starter,17.8,1,1
15130.95,4,0.7885,0,insufficient_funds,0,87,active,0.1,card,starter,4.1,1,1
995.41,0,0.9055,1,insufficient_funds,0,182,past_due,3.5,card,regular,4.6,0,0
13258.31,7,0.7805,3,insufficient_funds,0,89,active,8.8,netbanking,starter,3.1,0,0
3587.51,4,0.703,0,insufficient_funds,1,313,canceled,1.3,upi,regular,5.4,1,1
1693.68,1,0.7282,0,insufficient_funds,0,891,active,1.4,upi,regular,2.3,0,1
3272.93,15,0.646,1,network_error,0,31,active,4.5,upi,regular,1.0,1,1
19768.27,23,0.6954,2,authentication_failed,0,404,active,6.0,card,enterprise,5.0,1,1
3592.46,13,0.8664,0,authentication_failed,0,212,active,10.2,card,starter,2.7,0,1
2193.08,16,0.7086,1,card_expired,0,196,trialing,1.5,card,regular,1.8,0,0
5217.43,2,0.8504,3,insufficient_funds,1,242,active,1.6,upi,enterprise,3.6,1,1
1573.14,2,0.824,0,insufficient_funds,0,432,past_due,3.5,card,enterprise,13.9,0,1
